Retailer Id,State,Adhaar KYC,Pan KYC,Bank KYC,Last Scanned,Scan Gap,Total Points,Redemptions,Registered At,Unmapped,Retailer Earning,Redemption Amount,AMUL_ratio,MACHO_ratio,SPORTO_ratio,SPORTO RED_ratio,Days_Since_Last_Scan
61858,4,0,1,1,-2208988800.0,10.0,377.5,0.0,1741113453.0,0,377.5,0.0,0.4999993750007813,1.7499978125027345,0.3749995312505859,0.0,0
61859,14,0,1,1,1738757066.0,4.0,165.0,0.0,1741114117.0,0,165.0,0.0,0.3181816735537847,0.1363635743801934,0.0,0.0,0
61860,14,0,0,1,-2208988800.0,18.0,277.5,0.0,1741114831.0,0,277.5,0.0,0.6285712489796431,0.0,0.0,0.0,0
61861,11,0,1,1,1741115014.0,33.0,27.5,0.0,1741114836.0,0,27.5,0.0,100000.0,0.0,100000.0,0.0,0
61862,0,0,0,1,1741115581.0,33.0,150.0,0.0,1741115099.0,0,150.0,0.0,0.4761902494332146,0.0,0.0,0.0,0
61863,6,0,1,0,1746464052.0,1.0,232.5,232.0,1741115405.0,0,232.5,232.0,0.0,0.8461531952667729,0.1538460355030496,0.0,0
61864,14,0,1,1,1741115540.0,33.0,22.5,0.0,1741115453.0,0,22.5,0.0,0.0789473476454348,0.0,0.0,0.0,0
61865,17,0,1,1,1741115742.0,33.0,25.0,0.0,1741115682.0,0,25.0,0.0,0.0,0.0,0.1111109876544581,0.0,0
61866,12,0,1,1,1741117745.0,33.0,270.0,0.0,1741116321.0,0,270.0,0.0,0.3829786419194378,0.0,0.0,0.0,0
61867,6,0,0,1,1741116692.0,33.0,12.5,0.0,1741116596.0,0,12.5,0.0,0.0,0.0,100000.0,0.0,0
61868,10,0,1,1,1754311071.0,28.0,462.5,0.0,1741116644.0,0,462.5,0.0,1.4999925000374998,10.999945000274998,0.0,0.0,-1
61870,4,0,1,0,1743771820.0,32.0,900.0,900.0,1741117078.0,0,900.0,900.0,0.0,4500000.0,0.0,0.0,0
61871,14,0,1,1,1741118139.0,33.0,60.0,0.0,1741117724.0,0,60.0,0.0,0.0,0.2142855612245991,0.0,0.0,0
